"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Paraguay","PRY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","206.978830530206","212.157757735878","219.075346405282","224.881062211479","236.205874172824","246.850846966175","269.73684248673","304.991966132839","385.392986122325","503.562728354106","556.761586303364","610.560506004519","733.46540674398","875.353372814364","1139.14805979759","1444.69452247654","1778.05382071561","1666.65080758485","1696.91306555737","1309.65801343961","928.426274250838","1024.19314894826","1062.04643527163","1106.97184745994","1204.09653762574","1431.83920038625","1675.7136434161","1673.44837156734","1652.8043214394","1750.93547791783","1968.35248659417","2077.4848286906","2068.20837812986","1880.89316502001","1758.26019288757","1728.34074341006","1630.1908460827","1361.24928059287","1436.76490433294","1776.93225816866","1960.51476554933","2426.41709770871","3194.26298162817","4360.42910071309","3920.18607347104","4702.91576988272","5772.99550988836","5621.24402638513","6435.82655022784","6629.4265185753","5861.38972416093","5759.01833315657","6136.05835430284","6242.96150239538","5807.83881414187","5353.34804464198","5959.44176327886","6153.05567679103",
"West Bank and Gaza","PSE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.58154213882","1326.56285737146","1317.46675131385","1389.16497137651","1465.04605685868","1499.49217657019","1476.17185000238","1335.55319529359","1156.21747345769","1257.69857009689","1422.19088643544","1543.70141392774","1570.10439962728","1664.24571669276","2035.20234121766","2191.78178736868","2557.07562356699","2880.79843707909","3067.43872735614","3315.29753909282","3352.11259506043","3272.15432360708","3527.61382413178","3620.36048715937","3562.33094270256","3656.85827137011","3233.56863835858","3678.63565662194","3789.32796575153",
"Pacific island small states","PSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","362.639453235428","427.000745063167","570.868728657477","795.485576751696","871.215043739354","855.844163767749","874.163441339078","992.213051138688","1188.66915088207","1351.51531838115","1360.12588935138","1297.65029013296","1207.19038763331","1244.84773647585","1152.65201487488","1230.87865276952","1175.16502951747","1181.23424307193","1202.60648868171","1325.6559674714","1389.07123976911","1504.82002009326","1574.57473627811","1831.89028333735","1963.96893550954","2075.48826415237","2048.47524409987","1727.12860076302","1869.52745578327","1687.72591275528","1641.98846310467","1701.23688565971","2000.4411573221","2272.90993144686","2494.07648219721","2586.38849551362","2818.28767082616","2977.75721692489","2649.80854499322","2882.71637112879","3324.39550152484","3484.20319638184","3582.87862118196","3851.25099308888","3723.87521329512","3866.86192070379","4128.66065294262","4286.73414362489","4234.83396306924","3713.50694343002","3641.55824740651","3874.93417803281",
"Post-demographic dividend","PST","GDP per capita (current US$)","NY.GDP.PCAP.CD","1386.72303676989","1448.73740321941","1545.48182890455","1645.43509049499","1774.8065520923","1907.16015003911","2070.44365487849","2200.95999194257","2365.02961714997","2576.55291309653","2788.60414032433","3057.72466983339","3514.14492412382","4206.07505133449","4658.35054871517","5178.62731532194","5580.3389250663","6266.02326696071","7477.7372005075","8536.71041871383","9389.33671312011","9432.28907448202","9333.99426809481","9633.00620477316","10015.234211776","10491.9094060889","12750.5727957762","14701.6595315859","16466.4714218891","17092.1160075572","19062.7252829105","19966.4629538135","21280.0000474197","21283.251625816","22751.503855157","25098.8837923743","25079.7089245593","24457.3833116401","24443.4618448683","25545.4088326603","25861.4262191245","25488.032440865","26453.2145350517","29512.0101386034","32626.0857574268","34155.5498470953","35742.5463033266","38784.7677662397","40837.4301002966","38249.0820809355","39711.096438339","42532.6439642176","42289.862069628","42524.0778250591","43169.4440151042","40641.1629320461","41372.2823086822","42971.5268715281","45386.7472120914","45701.5843923387","44494.6457414394","49340.466480345","50307.6693628282",
"French Polynesia","PYF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1789.06893638126","2108.49965621847","2084.85652538382","2363.51950498248","2134.77485569242","2154.83794777436","2431.17169299028","2581.37990184254","3294.94997968553","4103.02879177332","4936.77022569027","5072.79856064198","5323.21554994487","6540.5043464661","7662.7741950655","8071.44667681413","7310.84406447346","7088.88776917037","7172.510934786","7237.47961721866","7720.95463775609","11509.2316769976","13603.7365827057","13500.0315364934","13223.9447464824","15728.718798864","15828.1454773128","16909.9757139961","15844.375144383","16145.8692211398","18090.5881773843","17713.7231334225","15741.809222859","16070.2999592775","15847.9302826503","14346.1862679009","14012.2429435635","15302.3518700754","18724.4915141544","20829.0657358439","21047.1929140771","21382.2357756157","23837.8175509387","25437.6684945766","23326.087445605","21447.8582280033","21747.9888848168","19864.5356818415","20941.5172242157","21223.0753984013","18252.5141345944","18726.6395043448","19743.9589929011","20614.8943927479","20093.2086174285","18984.6173795396","19999.0767593202","",
"Qatar","QAT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","2557.40169272066","2912.95842792305","3439.86381439418","4848.6303961394","13393.2884625636","12883.1764254018","15566.0159786348","15923.992936727","16632.1890033249","21634.6209915168","28218.2951075329","29371.4669216199","24301.0518488737","19571.8082077055","19252.1725613678","16818.3510338263","13216.457990389","13705.4656026902","14650.7442409826","15197.8750981787","16664.8314327886","15079.3594623197","16223.7800763357","14724.2591753497","14728.7820222192","15797.6910390559","17116.832559522","20519.4093535576","17651.5455802225","20207.2255889136","27494.7713320186","25836.2707926738","27151.032498866","31440.2207124561","40792.2764702117","52468.4456475056","59978.86120736","64706.9899026035","79811.5977371757","60733.9817002272","73021.3097525035","92992.9971307452","98041.3622380894","97630.8255152088","93126.1494633822","66984.9102002396","58467.2355711087","59407.6980498883","66264.081168209","62827.3969543275","52315.6600783117","66838.3276414802","88046.3204155891",
"Romania","ROU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1658.75863411788","1753.19279230437","1789.64463759891","1648.33213009001","1254.35759834652","1102.10378473246","1158.05505828345","1323.03570839375","1650.05260499604","1633.01064354117","1577.3358267255","1852.55583902159","1599.9064889461","1659.92898538553","1825.19288905511","2119.85509684554","2679.40619290752","3494.99074296985","4618.00324387028","5757.53058978343","8360.33775916596","10435.2165994087","8548.04859012993","8397.80917311457","9560.15838000631","8930.72991164974","9497.20742687855","10031.3421526698","8976.95523628605","9404.38048702324","10727.9717457361","12494.4246355892","12957.9991142218","13047.457681178","14927.1168555732","15892.1185256988",
"Russian Federation","RUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3777.2353515625","3428.76220703125","3492.71020507813","3490.45239257813","3098.802734375","2930.67016601563","2662.10400390625","2665.77978515625","2643.92919921875","2737.57202148438","1834.86181640625","1330.75720214844","1771.59411621094","2100.3525390625","2377.52954101563","2975.123046875","4102.36474609375","5323.455078125","6920.19970703125","9101.2392578125","11635.2841796875","8562.82421875","10674.990234375","14311.064453125","15420.8583984375","15974.623046875","14095.646484375","9313.021484375","8704.89453125","10720.33203125","11287.3544921875","11536.2587890625","10194.44140625","12593.1572265625","15345.0966796875",
"Rwanda","RWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.1191924510529","40.0439354524669","40.0368493131599","40.1089082599596","39.8328229001973","44.4360636178785","36.157068432994","44.9533092938787","47.0233609881459","49.9486715134868","56.4371903929738","55.5243157123508","59.5945183502152","68.2585396476121","70.3220415755844","126.637378770795","137.204271680051","156.096858645998","184.014166923223","218.617338148785","239.115386653013","258.557757671825","248.941805554077","252.532442445444","262.090823522853","273.766432201762","299.287372771152","320.292078056352","344.478186237032","336.744797418815","348.38783214137","255.367578727011","264.982609410053","249.410571145998","111.937304240527","227.458874710868","205.842129549077","241.505533173421","251.349687610647","269.305365947363","255.088225982301","239.124819785134","234.813747414194","249.555009872974","270.303031640811","325.024223691279","358.110853735226","427.419901790664","529.524269958173","564.97187526949","594.109511793169","650.936181967024","706.139033962179","704.423523628556","724.728681179813","733.822850390664","728.806677024971","756.547604942853","768.964130260141","806.128014394646","773.820557473379","821.228194072436","966.327110112571",
"South Asia","SAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","82.5583493880726","86.0418751878109","89.6910333566169","98.5213605403551","110.148991655415","115.575478337112","95.0080413364711","102.190325214696","104.675926561353","112.442197869316","118.978262802447","123.848456639464","121.814987224578","136.064958743829","161.040928789379","168.446228200403","160.710195450986","181.892539136048","202.258918485496","221.364348578044","260.733640571893","270.066688948862","272.975708643609","282.151154319739","274.226877002076","291.227097039044","301.328191088993","326.987639902541","343.426050460866","338.766069520947","356.66537923874","310.468254091034","322.561500493761","312.494369233217","346.822978474667","376.868336364209","403.887656723064","415.192548661159","412.654110030826","433.478827698551","447.950614861535","450.165262832606","463.333816207089","531.119160468096","605.054841386118","681.649893872674","763.83776713634","946.338669917225","947.233909042815","1028.57611958817","1242.04254330417","1351.62267896834","1347.45081720536","1364.39969359005","1475.33821399497","1523.38333625648","1675.3676225853","1887.85738514752","1920.20841039312","1964.98051916795","1853.89308716516","2136.15805981447","2272.4547387962",
"Saudi Arabia","SAU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","747.206073147641","767.476156494795","880.625719756739","1123.21405597685","1437.21049404278","2108.62541142309","6068.40856707696","5922.49153953113","7693.39420137981","8473.70010223222","8714.62783274327","11553.2413724401","16176.1982500488","17258.6433042421","13680.7596483158","10997.0527910856","9717.41762538153","8060.19535012552","6449.58555997885","6082.12706527412","5998.22424649196","6210.05296304789","7349.70343546405","7939.29786353834","7932.70591037982","7450.65879757365","7359.44849822227","7588.76123400684","8174.14160893037","8323.82669881484","7169.36647746783","7697.27068405676","8795.26059641872","8337.32272366096","8380.95929551377","9321.80387371676","10935.0165899837","13462.7630489265","14848.6020580308","15756.193622653","18944.8573494363","15064.6312806896","17958.9478313331","22441.571143891","24069.2033148131","23945.5123106892","23862.8011860096","20442.3660631613","19930.407543816","20910.4829617971","24175.5831237449","23405.7061087736","20398.0609873699","24160.6760455307","30436.2783034025",
"Sudan","SDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.262199401855","106.091743469238","112.244689941406","111.200584411621","111.103469848633","112.540748596191","112.463111877441","118.69408416748","120.697563171387","129.485321044922","143.383728027344","151.890426635742","159.970352172852","192.18359375","238.769332885742","280.154510498047","336.410522460938","403.861480712891","421.139709472656","419.53955078125","429.02197265625","495.611938476563","387.649047851563","354.190216064453","439.550262451172","333.35546875","408.473358154297","481.339324951172","568.788940429688","841.999145507813","1301.81909179688","1678.1796875","263.003570556641","326.730865478516","459.440185546875","483.703765869141","307.821838378906","388.805236816406","366.115875244141","339.281005859375","378.157501220703","471.372772216797","529.451904296875","607.006225585938","737.122802734375","945.689575195313","1179.89819335938","1500.67309570313","1585.58251953125","1382.62133789063","1706.41491699219","1982.81652832031","1797.40075683594","1834.56115722656","2076.0009765625","2226.40942382813","2614.29443359375","3188.76928710938","769.869140625","748.010925292969","608.33251953125","749.706787109375","1102.146484375",
"Senegal","SEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","306.641641694913","314.508306778983","313.402128000214","314.989369190295","324.436765103276","320.895958641287","321.203017884249","311.7862959085","317.992544600632","293.627996061619","297.042971108725","297.769143747458","349.816314177746","390.482682562026","427.437442669904","560.703671806198","553.88339586607","553.481929871868","603.758341951709","734.099542540478","790.710354996433","699.909858163887","668.05751794285","578.326149351218","549.554524559252","585.664421257917","803.484704692037","938.857616199711","902.269864880247","869.459906045423","980.754562221962","935.638389855496","974.33120655102","898.912997455643","598.145419165552","732.836373156175","741.761664286619","667.453205719655","702.433693305448","695.552082508483","619.642123497551","654.840727133287","688.187480033309","840.358253787072","941.873791947815","1003.18719369279","1038.57909218166","1210.1674966254","1419.53090186872","1323.9712249327","1286.60496589073","1383.53911732143","1334.72591407482","1391.53219002002","1417.09498783186","1238.12639982031","1290.74997113225","1385.19921458889","1484.22706929232","1462.6783520711","1492.47590420334","1633.56011880605","1598.73599053078",
"Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","428.056183083067","449.14813651835","472.08273983612","511.20223502724","485.530685720457","516.531928288947","566.803974024314","626.029437172458","708.601436419297","812.677486769416","925.797863724844","1071.41154035538","1264.37510720987","1685.45979632163","2341.70551423633","2489.91157517591","2758.94038028476","2846.33598832854","3193.90565722355","3900.53355310873","4928.13911785754","5596.58597723068","6077.63424070932","6633.23667366491","7228.31758410647","7001.7667477117","6799.93036332671","7539.02930212443","8914.44122574729","10394.5389962406","11861.7561591366","14502.3799938606","16136.243839704","18290.1319997876","21552.4076850092","24914.8507020358","26232.8691975489","26375.8683274527","21829.278130922","21796.6416756673","23852.8343394594","21699.7475424438","22159.8332458207","23730.3794651032","27608.074568778","29961.3082806236","33768.4457393726","39432.8947414593","40008.5767618076","38926.8131057113","47236.6715371242","53891.4622883041","55547.5462532391","56967.4257940383","57564.8023114977","55645.6068614606","56895.6433372978","61164.8973569773","66836.5385122528","66070.4706679227","61274.0064626976","77710.0699565617","82807.6490834764",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","157.850551664175","171.273641137717","169.87281039698","","282.386061588297","223.26591771668","295.863891976798","439.953851227197","377.150473291157","407.193189287834","441.589316862648","508.849435349631","669.999203931193","782.529290244423","801.194558391253","770.836934797643","699.841085188234","677.721701917623","597.222454052979","515.20466672293","524.373531455766","578.419903975586","549.600825941369","662.85274862805","681.356821759075","782.268332421244","849.359561463718","1105.16169730224","1251.21792350861","1322.52623874915","1326.16560427008","1121.12073990496","1164.10016480914","976.428300931315","929.866498514724","768.49483894657","905.582194454692","991.988563562511","1145.86655032953","1250.953787206","1377.86200603136","1504.52755943292","1526.15997089155","1661.99781377727","1921.35634463639","2087.63766215129","2208.08525325958","2235.7335956261","2134.80542436874","2196.28390774566","2283.57894441331","2450.48293051599","2398.77296268603","2222.46214297336","2232.53695646531","2203.18965958102",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","139.917538520777","140.029667265495","143.817494004627","143.619987905975","150.374864411692","142.578464703329","146.116118468224","133.107878031705","123.433540993215","149.983490584086","156.343876970726","148.125480186742","161.218905680749","195.501476474703","216.28034364429","222.301963324702","191.108713963547","218.076048150349","296.962852331737","336.170103241056","326.858464441259","324.351726692966","369.133299615334","277.514555378773","296.615970705117","228.532251118212","127.553469456021","167.208233303488","260.11472327956","224.318734806592","150.193419097826","178.179098434765","158.0814981328","178.972997067935","211.338563985166","201.371122828279","216.62341891992","193.010812558287","151.09656286769","149.578341902359","138.713941615327","221.2950856188","240.507519306305","255.972618578875","258.473168803963","286.285955827384","320.514389166159","358.077339528895","402.553445968448","386.433868490557","400.540693364957","443.451831975014","558.179774712445","706.452665201504","702.33860325433","581.293411814954","515.44783140804","484.456115646579","519.649983516466","506.606908156498","493.432252431844","504.621272179526","461.361138294258",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","276.055462703955","284.567032692513","291.002444098585","293.25776715087","297.199796769036","313.040018347154","319.88047497175","332.723468441796","370.71545316849","418.137427526619","462.162172769443","558.757274610081","691.061336495721","719.646650816446","781.323678260589","792.629461307538","755.565945722442","738.969574147634","747.673146142168","765.687100486197","779.281928543907","758.765652447861","781.111027786549","810.35269725594","829.512514644292","897.59298208612","961.778992029035","1047.04315726038","1186.34072499191","1348.90791173359","1552.13020783046","1653.63054885685","1749.50183461649","1858.37139425221","1904.87490234395","1977.84061443838","2051.15877420114","2106.73946874831","2197.48200095937","2273.95550275819","2434.32353117029","2651.43088765876","2814.58988893523","2964.172140237","2889.68588721937","3017.3073947577","3304.97418347889","3471.05126865498","3555.16209958481","3638.51765819162","3761.51368000275","3870.31298246063","3986.04901435439","4145.86235103186","4280.28840404719","3961.72663347599","4664.31122268385","5127.32166823012",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42004.9484008147","37473.7869829611","39415.1629432165","41770.1466183714","51198.4252583966","59249.6476815729","60520.7920361111","63692.6167681957","71970.0587250442","77962.1439875871","66200.6729727817","59516.3233991396","55815.2852608873","48433.5702997669","50435.367329687","50133.6065241633","42281.8112547926","43398.4285242172","44885.5178370475","48464.5246465877","47287.3983949924","45321.489222868","54982.4517157142","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","62.8619936033143","65.0651412861376","67.3316492714242","69.6757223993979","72.0978243023251","74.5888174628959","76.7446649645382","78.9650664008889","81.1681184755682","84.5059668790355","86.6976627758938","86.7131864361039","106.410804821443","126.053225867352","113.329493854218","168.117701188806","186.275259736441","112.046367639429","118.254747033984","109.158858906401","102.438851072568","117.796052264702","130.115077644356","119.47900898791","123.772136598446","132.175025967566","134.661368901092","141.071830138925","145.003413117807","155.271395964097","131.02323900236","","","","","","","","","","","","","","","","","","","","","","","356.117903406242","377.557387161667","387.607994416701","387.186681561763","377.349071976258","379.986002695215","405.786763279583","416.217774718244","446.98155963536","461.775850005151",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2207.4505980581","2864.0847269944","3380.04141638289","2571.17271041453","2571.30403953333","914.785719885861","1727.2822281985","2283.84668494941","3005.42635224484","3502.80292389567","3720.47915467431","4382.61727851692","5848.47640545105","7101.04014116862","6169.11419477823","5735.42285659849","6809.15980400146","6015.94522756969","6755.07367461629","6600.05618640595","5588.9794435877","5765.20335248009","6292.5465490011","7252.40366767165","7417.20658487785","7733.80349392648","9230.17444674566","9393.62890629911",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","136.141899701091","138.210041982517","145.936041158521","162.942133768832","155.950184204115","169.21476888883","177.932483513073","172.198352242554","179.773398473767","200.049531566022","228.855041178701","227.167599467831","248.728399517418","312.430393972929","390.490520835039","418.212331674408","438.653333123719","467.969886779524","507.324146356805","587.452481004674","725.173744886924","973.856627644511","867.254744667878","741.71236188876","631.655570524589","566.712974569388","565.709651109611","624.907917267538","641.046360649609","635.365826574656","726.017420818015","740.714879188321","666.995308696747","608.577629300345","565.033990238084","639.83129593738","651.0795194571","658.727659409692","620.737842594681","610.823540231624","631.449155497044","590.123058807312","625.268396652412","767.157223472294","927.594752598706","1072.3468786156","1234.02232677252","1390.59218989699","1534.14826833867","1436.26725664589","1660.46865211882","1823.09980291188","1841.9717720434","1904.2904823024","1935.43079529759","1680.14350918185","1520.25837569558","1602.20823161311","1622.83477392256","1624.43717233441","1487.89476802804","1630.03154175388","1689.21565485367",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.04153713909","1325.2750772158","1503.13388901082","1455.35840718862","1114.92372260191","1659.14078728478","1245.14931107226","1071.77776475545","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","136.164974456248","138.228981577626","145.9564498297","162.962378700897","155.977334735933","169.237525903416","177.954773317605","172.221228719562","179.79030178171","200.060934258283","228.864801175932","227.189353098289","248.773847624747","312.478798649063","390.537018766297","418.263455074963","438.700140737428","468.053174235656","507.457696140992","587.683697166336","725.447449830345","974.084910182682","867.479060116067","741.95155328633","631.919908918924","567.024655177936","566.105817875836","625.37455144576","641.574576637663","635.925146882987","726.680908742204","741.368546259224","667.759834576704","609.406481332721","565.869224992942","640.672998532147","651.886959801473","659.616488498863","621.684673902792","611.7700352583","632.354480728224","591.021439848522","626.251190793453","768.109307486777","928.695404072358","1073.51252983123","1235.26818997478","1391.7800468337","1535.16469189126","1437.11499727467","1661.41506352534","1824.09449138454","1842.9690865488","1905.49834554254","1936.66436558837","1681.36733401646","1521.52750951476","1603.5018042159","1624.144531615","1625.76257570346","1488.79549974746","1630.98390327386","1690.38756577047",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","460.219093342523","508.206178327816","587.542937388117","718.239405126206","1093.90859280036","1219.70260482741","1362.83034438575","1514.27155772501","1593.61772940199","1937.42111473541","2527.29982333142","2559.90680138236","2497.14470261335","2367.45206711571","2299.10686597553","2169.70853083804","2086.57929808277","2336.58487913453","2523.10953218932","2570.80797889726","2921.42756423184","2926.72935185329","3066.82236480536","2982.12679101048","3089.77488256548","3452.32181676804","3614.4607293744","3810.35020244716","3746.1724627629","3952.98842687504","4314.06146341325","4266.97653607532","4496.2174439061","5293.31209215197","6275.29795300967","7351.97690199366","8385.59453568306","9833.66711046599","11591.1264128626","9731.20484463134","10987.3062332558","13027.6118922466","13385.115393726","13667.1265135642","13841.3117720446","11583.9808617568","11165.6026482055","11855.7989344526","12810.4061877279","12442.1201273464","10702.8860207874","12638.5703105452","14626.5057055616",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.295573207461","568.409673438844","663.920640230077","726.597728478282","843.95508462772","861.518236935832","878.135469920286","1080.55659219495","1054.41609083662","1079.68965436787","1244.27162469378","1319.90083269011","1551.19290457442","1754.6004708083","1571.4985399244","1688.37530288509","1805.52465051182","1950.62935180937","1991.73826385183","2161.31020078768","2360.54355385897","2404.25869314484",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","371.279750815958","387.453277164","402.891522801614","420.770248419815","433.145980508431","480.114866274851","573.098253156782","642.279261975438","678.964069902213","706.303826254427","723.577192973221","767.806216934591","784.722624009821","856.481072638779","1038.85997886033","1187.08512586163","1298.71464503084","1662.73554340219","1925.97247862576","2073.60571546685","2119.36701571797","2365.24867037905","2425.20302792562","2328.62161941335","2258.13280643568","2254.81763871778","2270.80423679569","2469.34111427758","2887.06143895519","1328.72955235576","940.991772378839","1077.2126611552","964.433246488257","1015.12803997006","1419.5179377548","1591.72937866822","1940.75272839408","2045.59305080517","2405.74424633296","1883.88909886625","1978.44661083547","1711.71446057638","2206.27290975194","2529.25942161","2906.72527754218","3474.12075667224","5031.15846462469","5562.33406798787","6616.8151257419","7176.85765780579","7999.50836563277","8009.25230244723","8922.95618613502","9124.54109297075","9199.17789329145","8907.8381273582","5705.39923222194","6112.88291225207","6730.83678250321","6690.04478601228","4796.53331389928","4869.13422621242","5858.2860595119",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.53516040785","2691.19565226261","2920.91754234186","3102.29685877712","3771.35951578288","4819.12555470987","5196.94037965932","5146.67107827084","5538.61646477184","5645.58139584233","5426.62428119306","5722.1681828083","6564.69631373665","8731.93736824381","10691.4465495259","11690.1134689407","13170.7849804675","16106.0604446695","18753.5849413816","16597.2084581361","16908.847956488","18509.7402157542","17498.3539002594","18276.0095516548","18719.9881409368","16390.8821748507","16563.4404971233","17585.1970022571","19486.3936845502","19381.592110485","19551.6211601931","21782.8550659196","21258.1141354655",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10730.4510136379","10815.1110457688","10454.9656390657","11175.7710286265","11452.7831245082","10201.3035366727","10479.7596309273","11777.1556578814","14849.0372415032","17233.1385611279","18098.9085440003","19672.9655554146","23817.8867320201","27595.5999653992","24792.1279805504","23532.4808545474","25128.0150431306","22641.805122503","23503.2824850257","24247.1733184079","20890.1664304173","21678.3594670635","23514.0254604149","26123.7471277906","26016.0786839136","25545.2410027132","29291.4006234431","29457.40284439",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","2114.00302983134","2288.92176298646","2468.69465575645","2657.02257659874","2941.0489789457","3206.0992568611","3454.42988275663","3720.92694585021","3926.40910759663","4234.16146265541","4736.20799467978","5132.70635295502","6027.10740775664","7301.215425886","8089.86902926838","10117.3269918574","10868.2965605401","11448.5129538103","12620.5884442567","14877.2221289883","17097.9337164262","15586.3018215651","13738.9540766728","12608.2154484235","13099.0208351003","13666.8180348894","17981.0614811693","21792.41569462","24534.8940293551","25662.3167862841","30593.7241338416","31822.9792539374","32800.79494682","24425.2012450556","26083.7158016199","30283.09835495","32999.185498157","30312.5107591394","30596.649721311","30940.9732600136","29624.7698677482","27247.7632078564","29899.1236012538","37321.7786737336","42821.750835144","43437.1309285673","46593.2916773864","53700.2436933091","56152.5594398572","46946.8427075849","52869.0442891587","60755.7595508465","58037.8213192173","61126.9431963979","60020.3604576572","51545.4836095322","51965.1571531985","53791.5087298403","54589.0603860606","51939.4297445291","52837.9039778149","61143.2212428047","55873.2208108977",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.652865353752","121.896821004539","127.199605747325","146.483040129345","171.665079039156","180.986080743627","192.698632573143","182.502526928449","189.831335770691","244.386339846406","253.21476113234","299.974053730825","313.866668574152","461.680611576916","534.387614774357","565.809775396486","518.691348222595","560.657018880825","608.011623144175","711.620684419182","905.462131705367","926.266795508865","847.312573865807","847.188268422819","730.076850940123","512.641542540155","615.134402456171","769.935237405812","871.093894438206","843.779553186808","1305.24561448831","1299.44939255172","1388.68185941625","1423.44989384696","1488.13993918785","1781.70886129437","1646.22347214408","1732.77004151401","1568.81685148614","1519.96666610161","1686.65745124879","1481.16308195353","1362.97061065809","2075.56162119551","2599.15214954166","2964.9723311003","3053.93249561727","3200.51257139291","3022.45605552688","3270.13770013331","4035.53450204593","4360.95988797881","4396.57932040158","4111.12835304282","3928.52291126341","3583.31129031343","3339.99042721438","3824.04678338499","4021.44555622456","3818.54042507683","3372.90463883844","3982.90522931685","4039.51803604474",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27997.2898302635","28460.3326151186","27942.8805401415","33043.6883812669","32274.8905524359","31616.6816992667","29369.0568278169","28988.2592085877","35084.0351930602","29314.0942947043","32316.5959834846","36220.3380075608",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.058159419365","270.279660635542","287.044788428595","308.195264398818","332.305003113968","328.484900960844","337.646246559881","333.23381246414","314.351064841158","314.179852816713","343.881182120846","401.60804010172","546.95106128538","648.531924054998","744.50694190617","806.23264447194","814.474737984844","1044.35306798069","1376.54657947859","2030.13590345467","2478.36470439622","2557.20665631719","2440.68429861859","2426.33472711736","2487.6451104539","2754.1455809788","3368.47427774707","3871.77829043427","4392.19892094466","4689.13478400981","5642.07289740475","5654.63940088592","6520.48950519188","6978.68030551258","6974.86770636796","7180.66832748656","7004.33603896356","7746.69902704445","8209.51444287","8243.23610099084","8063.65547617017","8153.29910096517","8864.16865577492","9070.28516738994","10827.671636033","11802.1118276833","12782.9946646106","12669.3035428971","11265.4372893567","9748.95551779125","10938.1530897824","12113.8818128032","12342.5100888728","14729.6270299959","15188.1742779408","14894.4857827096","15409.8050193774","15961.2416816717","16409.4711279453","16851.1197648771","12020.021913519","12963.0646717088","15874.5400675106",
